id,name,experience,alternate_url,salary from,salary to,key_skills,analysis_field
88440584,Консультант 1С:ERP УХ,От 3 до 6 лет,https://hh.ru/vacancy/88440584,,,['Нет навыков'],1C консультант
87721447,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87721447,,175000.0,['Нет навыков'],1C консультант
50584337,Консультант 1С по бюджетному учету,От 3 до 6 лет,https://hh.ru/vacancy/50584337,80000.0,,['Нет навыков'],1C консультант
85662121,Консультант 1С ТОиР,От 3 до 6 лет,https://hh.ru/vacancy/85662121,,,['Нет навыков'],1C консультант
86426756,Ведущий консультант 1С Документооборот,От 3 до 6 лет,https://hh.ru/vacancy/86426756,,,['Нет навыков'],1C консультант
87728795,Консультант-аналитик 1С ERP,От 1 года до 3 лет,https://hh.ru/vacancy/87728795,,,['Нет навыков'],1C консультант
82274777,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/82274777,,,['Нет навыков'],1C консультант
88550844,Ведущий консультант 1С ERP (Основные средства),От 3 до 6 лет,https://hh.ru/vacancy/88550844,,,['Нет навыков'],1C консультант
86884542,Ведущий консультант 1С:ERP (блок Закупки),Более 6 лет,https://hh.ru/vacancy/86884542,,,['Нет навыков'],1C консультант
88073902,Специалист технической поддержки 1С/консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88073902,,,['Нет навыков'],1C консультант
87898381,Консультант 1С (МСФО),От 3 до 6 лет,https://hh.ru/vacancy/87898381,,,['Нет навыков'],1C консультант
88667858,Аналитик 1С/Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88667858,,,['Нет навыков'],1C консультант
87830970,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87830970,,,['Нет навыков'],1C консультант
87330877,Специалист - консультант поддержки 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87330877,,,['Нет навыков'],1C консультант
86449747,"Консультант 1С (Оперативный и Финансовый контур), удаленно",От 1 года до 3 лет,https://hh.ru/vacancy/86449747,,,['Нет навыков'],1C консультант
84853943,Консультант 1С:ERP (Склад),От 1 года до 3 лет,https://hh.ru/vacancy/84853943,,,['Нет навыков'],1C консультант
87935599,"Консультант 1С (направление 1С БГУ), удаленно",От 3 до 6 лет,https://hh.ru/vacancy/87935599,120000.0,150000.0,['Нет навыков'],1C консультант
86845064,Аналитик-консультант 1C:ERP,От 1 года до 3 лет,https://hh.ru/vacancy/86845064,,,['Нет навыков'],1C консультант
88694021,Ведущий консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88694021,180000.0,,['Нет навыков'],1C консультант
84045853,"Главный консультант 1С (Документооборот, ERP, УТ, УХ, УПП)",От 1 года до 3 лет,https://hh.ru/vacancy/84045853,,,['Нет навыков'],1C консультант
87741694,Аналитик-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87741694,,,['Нет навыков'],1C консультант
83924524,Консультант 1С: ERP (финконтур),От 3 до 6 лет,https://hh.ru/vacancy/83924524,,,['Нет навыков'],1C консультант
88167451,Бизнес-аналитик/консультант 1C ERP,От 3 до 6 лет,https://hh.ru/vacancy/88167451,,,['Нет навыков'],1C консультант
87691041,"Аналитик – Консультант по внедрению 1С:ERP, 1С:УХ",От 3 до 6 лет,https://hh.ru/vacancy/87691041,180000.0,250000.0,['Нет навыков'],1C консультант
86530284,Ведущий консультант 1С по налоговому учету,От 3 до 6 лет,https://hh.ru/vacancy/86530284,,,['Нет навыков'],1C консультант
88051934,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88051934,,,['Нет навыков'],1C консультант
88361952,Аналитик-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88361952,,,['Нет навыков'],1C консультант
85096284,Консультант-аналитик 1С (финансы и бухгалтерия),От 1 года до 3 лет,https://hh.ru/vacancy/85096284,200000.0,,['Нет навыков'],1C консультант
87724382,Аналитик-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87724382,,200000.0,['Нет навыков'],1C консультант
88337461,Консультант 1С:ЗУП,От 1 года до 3 лет,https://hh.ru/vacancy/88337461,,,['Нет навыков'],1C консультант
83936116,"Ведущий Консультант (Бюджетирование и Казначейство, 1С: ERP, 1С: УХ, 1С: ERPУХ)",От 3 до 6 лет,https://hh.ru/vacancy/83936116,,,['Нет навыков'],1C консультант
88135699,Консультант-разработчик 1С (модуль EAM),От 3 до 6 лет,https://hh.ru/vacancy/88135699,,,['Нет навыков'],1C консультант
84806558,Консультант 1С (удаленно),От 3 до 6 лет,https://hh.ru/vacancy/84806558,,,['Нет навыков'],1C консультант
87969581,Консультант 1С ТОиР,От 1 года до 3 лет,https://hh.ru/vacancy/87969581,,,['Нет навыков'],1C консультант
88348111,Ведущий консультант 1С ERP (МСФО),От 3 до 6 лет,https://hh.ru/vacancy/88348111,,,['Нет навыков'],1C консультант
86304790,"Консультант 1С (Документооборот, ERP, УТ, УХ, УПП)",От 1 года до 3 лет,https://hh.ru/vacancy/86304790,,,['Нет навыков'],1C консультант
88811998,"Функциональный архитектор 1С по учету затрат и расчету себестоимости, Consulting, Technology",От 3 до 6 лет,https://hh.ru/vacancy/88811998,,,['Нет навыков'],1C консультант
87677454,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87677454,,,[],1C консультант
79301430,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/79301430,,,['Нет навыков'],1C консультант
86289250,Консультант-аналитик 1С (внутренняя автоматизация),От 3 до 6 лет,https://hh.ru/vacancy/86289250,,,['Atlassian Jira'],1C консультант
86418496,Руководитель группы консультантов 1С,От 3 до 6 лет,https://hh.ru/vacancy/86418496,,,"['ERP-системы на базе 1С', '1С управление холдингом']",1C консультант
87972280,"Консультант-аналитик 1 С: УТ, УНФ (удаленно)",От 1 года до 3 лет,https://hh.ru/vacancy/87972280,120000.0,,['Нет навыков'],1C консультант
88514274,Ведущий Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88514274,,,"['1С программирование', 'ERP-системы на базе 1С', '1С: Документооборот', 'Оперативный учет', 'Финансовый учет', '1С:УХ', 'Операционный учет']",1C консультант
88633167,Аналитик 1C / Консультант 1C,От 3 до 6 лет,https://hh.ru/vacancy/88633167,160000.0,,"['Автоматизация процессов', 'Разработка технических заданий', 'Постановка задач разработчикам', 'ERP-системы на базе 1С', 'Консультирование', '1С: Комплексная автоматизация', '1С:ERP Управление холдингом', 'БУНУ']",1C консультант
88767249,Консультант-аналитик (1С:ERP УХ),От 3 до 6 лет,https://hh.ru/vacancy/88767249,,,[],1C консультант
84655496,Ведущий консультант 1С (со знанием производственного учета),От 3 до 6 лет,https://hh.ru/vacancy/84655496,,,"['1C ERP', '1C: Предприятие', 'Консультация']",1C консультант
86224773,Консультант 1С (1С-Рарус: Финансовый менеджмент),От 1 года до 3 лет,https://hh.ru/vacancy/86224773,,,"['1С: Предприятие: Бухгалтерский Учет', 'Консолидированная бухгалтерская отчетность', 'МСФО', '1С: Управление холдингом', 'Финансовая отчетность', 'Бюджетирование', 'управленческая консолидированная отчетность']",1C консультант
87285630,Ведущий консультант 1С:ERP (блок Продажи/УТ 11),Более 6 лет,https://hh.ru/vacancy/87285630,,,"['оперативный учет', 'продажи', '1С:ERP']",1C консультант
86193515,Главный консультант 1С:ERP,От 1 года до 3 лет,https://hh.ru/vacancy/86193515,,,[],1C консультант
83274688,Ведущий консультант 1С ERP (со знанием регламентированного учета),От 3 до 6 лет,https://hh.ru/vacancy/83274688,,,"['1C ERP', '1C: Предприятие', 'Консультация']",1C консультант
88435448,"Консультант-Аналитик 1С:ERP, БП, КА (внешний)",От 1 года до 3 лет,https://hh.ru/vacancy/88435448,,,"['Консультирование', '1С: Предприятие 8', '1С: Комплексная автоматизация', '1C ERP']",1C консультант
88670262,Консультант 1С: ERP,От 1 года до 3 лет,https://hh.ru/vacancy/88670262,,,"['1C: ERP', '1С: Управление Торговлей', '1С: Комплексная автоматизация']",1C консультант
86784695,Ведущий консультант (1С),От 3 до 6 лет,https://hh.ru/vacancy/86784695,,,"['1С: Документооборот', '1С: Предприятие 8', 'ERP Systems', 'SAP FI']",1C консультант
87489544,Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87489544,,,[],1C консультант
88149877,Консультант 1С:ERP,От 3 до 6 лет,https://hh.ru/vacancy/88149877,,,"['МСФО', '1С:ERP', 'Бухгалтерский учет', 'Управленческий учет']",1C консультант
87905955,1С Аналитик-консультант,От 3 до 6 лет,https://hh.ru/vacancy/87905955,,,"['ERP-системы на базе 1С', '1С: Управление Производственным Предприятием', '1C: Управление Холдингом']",1C консультант
87902856,Аналитик -Консультант 1С (ЗУП и БП),От 3 до 6 лет,https://hh.ru/vacancy/87902856,,,[],1C консультант
86224765,Функциональный архитектор 1С / Ведущий консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/86224765,,,"['Постановка задач разработчикам', 'ERP-системы на базе 1С', 'Разработка технических заданий', 'ERP', 'Системный подход']",1C консультант
81047872,Ведущий консультант-аналитик 1С (оперативный учет),От 3 до 6 лет,https://hh.ru/vacancy/81047872,,300000.0,"['ERP-системы на базе 1С', '1С: Управление Закупками', 'Складской Учет', 'Внедрение', 'Сопровождение', '1С: Управление предприятием', '1С Управление холдингом', 'ERP', 'TMS Systems', '1С: Логистика']",1C консультант
86990061,Младший консультант 1С (логистика),От 1 года до 3 лет,https://hh.ru/vacancy/86990061,,,[],1C консультант
88282766,Ведущий консультант-аналитик 1С ERP (middle +),От 3 до 6 лет,https://hh.ru/vacancy/88282766,200000.0,250000.0,"['1С: Предприятие 8', '1С программирование', '1С: Документооборот', '1C: Бухгалтерия', 'Разработка технических заданий', 'ERP-системы на базе 1С', '1С: Комплексная автоматизация']",1C консультант
88822195,Ведущий аналитик/консультант 1С: УХ/ ERP,От 3 до 6 лет,https://hh.ru/vacancy/88822195,,,"['Аналитическое мышление', 'Описание бизнес-процессов', 'ERP-системы на базе 1С', 'Бизнес-анализ']",1C консультант
87145876,Ведущий Консультант-Аналитик 1С:УХ (удаленно),От 1 года до 3 лет,https://hh.ru/vacancy/87145876,200000.0,250000.0,"['ERP', '1С:УХ']",1C консультант
88594418,Ведущий консультант 1С ERP,От 3 до 6 лет,https://hh.ru/vacancy/88594418,,300000.0,[],1C консультант
88202476,Ведущий консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88202476,,,[],1C консультант
88158236,Консультант - разработчик 1С,От 3 до 6 лет,https://hh.ru/vacancy/88158236,,,[],1C консультант
87996094,Консультант / аналитик 1C (ЗУП),От 1 года до 3 лет,https://hh.ru/vacancy/87996094,,,[],1C консультант
87785482,"Аналитик 1С / Консультант 1С (ценные бумаги, банки, XBRL)",От 3 до 6 лет,https://hh.ru/vacancy/87785482,,,"['Управление проектами', 'Бизнес-анализ', 'Разработка инструкций', 'МСФО', '1С: Управление холдингом', 'Методология', 'Сбор и анализ требований', 'Ценные бумаги', 'Разработка технических заданий', 'Аналитика', 'Автоматизация процессов', 'Постановка задач разработчикам']",1C консультант
88847140,Консультант-аналитик 1С:БП,От 3 до 6 лет,https://hh.ru/vacancy/88847140,,,"['BPMN', '1С: Зарплата и управление персоналом', '1С: Предприятие 8']",1C консультант
87611912,Аналитик-консультант 1С: Документооборот,От 1 года до 3 лет,https://hh.ru/vacancy/87611912,,,"['Автоматизация документооборота', 'Планирование карьеры', 'Продвинутый пользователь ПК', 'Удаленная работа', '1C: Предприятие']",1C консультант
87763700,Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87763700,,,"['Постановка задач разработчикам', '1С: Предприятие 8', 'Бухгалтерский учет', 'Разработка инструкций', '1С: Бухгалтерия и склад', 'Техническая поддержка']",1C консультант
85882272,Консультант-аналитик 1С отдела развития и разработки информационных систем,От 1 года до 3 лет,https://hh.ru/vacancy/85882272,,,[],1C консультант
84766736,Ведущий консультант-аналитик 1С:ERP по направлению производство,От 3 до 6 лет,https://hh.ru/vacancy/84766736,250000.0,,[],1C консультант
81455898,Консультант 1С БитФинанс,От 1 года до 3 лет,https://hh.ru/vacancy/81455898,,,"['1С: Зарплата и управление персоналом', 'БИТ ФИНАНС', '1С: Бухгалтерия предприятия']",1C консультант
83827950,Ведущий консультант 1С ERP,От 3 до 6 лет,https://hh.ru/vacancy/83827950,,,"['ERP', '1С: Бухгалтерия предприятия']",1C консультант
79461271,Консультант-аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/79461271,,,"['Бухгалтерский учет', 'Налоговый учет', '1С: Предприятие 8', '1С ERP', '1C: Бухгалтерия', 'Регламентированный учет']",1C консультант
88875490,Руководитель группы консультантов 1C ERP отдела бизнес-анализа,Более 6 лет,https://hh.ru/vacancy/88875490,,,"['Бизнес-анализ', 'Оптимизация бизнес-процессов', '1C: ERP', 'Моделирование бизнес процессов']",1C консультант
87898957,"Ведущий консультант / консультант 1С (бюджетирование, казначейство)",От 3 до 6 лет,https://hh.ru/vacancy/87898957,,,[],1C консультант
87188896,"Консультант 1C ERP: внедрение, поддержка и развитие системы. Модуль Финансы и Бухгалтерский учет",От 1 года до 3 лет,https://hh.ru/vacancy/87188896,,,"['ITIL', 'Управление проектами', 'Информационные технологии', 'ITSM', 'ERP', '1С: Управление предприятием', '1С: Бухгалтерия']",1C консультант
87174580,Ведущий консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87174580,150000.0,200000.0,"['ERP-системы на базе 1С', '1С программирование']",1C консультант
88281823,Ведущий консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88281823,,,"['1С программирование', '1С: Зарплата и управление персоналом', 'Atlassian Jira', 'Моделирование бизнес процессов', 'MS Visio']",1C консультант
87402564,Консультант-аналитик 1С (регламентированный учет),От 3 до 6 лет,https://hh.ru/vacancy/87402564,,,"['Оперативный учет', 'Автоматизация процессов', 'Написание инструкций', 'Консультирование']",1C консультант
88703711,Методолог-консультант 1С МСФО,Более 6 лет,https://hh.ru/vacancy/88703711,,,"['Английский язык', 'Постановка задач разработчикам', 'ДипИФР', 'Методология 1С', 'МСФО', 'Консолидация отчетности по РСБУ', 'Английский язык (Upper-Intermediate)']",1C консультант
81242766,"Ведущий консультант 1С (ЗУП, KPI)",От 3 до 6 лет,https://hh.ru/vacancy/81242766,,,"['1С: Зарплата и управление персоналом', 'Бухгалтерский учет', 'ЗУП', 'KPI']",1C консультант
87934487,Ведущий консультант 1С/Аналитик 1С,От 3 до 6 лет,https://hh.ru/vacancy/87934487,,,"['1С: Документооборот', '1C:ERP', 'ДО', 'УХ', '1С: Бухгалтерия']",1C консультант
88386865,Аналитик консультант по продуктам 1С,От 1 года до 3 лет,https://hh.ru/vacancy/88386865,,,"['1С', '1С: ERP', '1С: УХ']",1C консультант
84076392,Ведущий консультант 1с,От 1 года до 3 лет,https://hh.ru/vacancy/84076392,,,[],1C консультант
81055880,"Консультант 1C ERP: внедрение, поддержка и развитие системы. Модуль Управление производством",От 1 года до 3 лет,https://hh.ru/vacancy/81055880,,,"['ITIL', 'Управление проектами', 'Информационные технологии', 'ITSM', 'ERP', '1С: Управление Производственным Предприятием']",1C консультант
87902170,Аналитик 1С / Консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/87902170,,,"['1С УПП', 'Умение работать в команде и самостоятельно', 'Коммуникабельность, ответственность', '1С: Зарплата и управление персоналом', '1С: Бухгалтерия', '1С: Предприятие 8', '1С: Документооборот', 'Разработка технических заданий', 'Разработка инструкций']",1C консультант
87938076,Консультант-аналитик 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87938076,,,"['1С:ERP', '1C:ERP Управление Холдингом', '1С: Управление предприятием']",1C консультант
73328699,Консультант 1С ERP,От 3 до 6 лет,https://hh.ru/vacancy/73328699,,,"['Стремление к профессиональному росту', 'Системность', 'Проектная работа', 'Написание инструкций', 'Взаимодействие с заказчиком', 'Умение брать на себя ответственность', 'Учет затрат', '1С: Комплексная автоматизация', 'Постановка задач разработчикам', '1С: ERP']",1C консультант
86928585,Разработчик 1C / Консультант XBRL,От 1 года до 3 лет,https://hh.ru/vacancy/86928585,,,"['1С: Предприятие 8', 'Работа с большим объемом информации', '1С программирование', 'XML', 'xbrl', 'MS Excel', 'Администрирование', 'Работа с системами аналитики', 'Макросы', 'Подготовка отчетов', 'ERP', 'ERP-системы на базе 1С']",1C консультант
87960110,Консультант 1С (удаленно),От 3 до 6 лет,https://hh.ru/vacancy/87960110,,,[],1C консультант
86246408,Консультант 1С (логистика) К3,От 1 года до 3 лет,https://hh.ru/vacancy/86246408,,,[],1C консультант
85556363,Консультант-методолог 1С ERP (ФЭД),От 3 до 6 лет,https://hh.ru/vacancy/85556363,,,"['1С: Управление Производственным Предприятием', '1С: Документооборот', 'Разработка технических заданий', '1С: Предприятие 8', 'ERP-системы на базе 1С', '1С: Зарплата и управление персоналом']",1C консультант
70332083,"Консультант 1C ERP: внедрение, поддержка и развитие системы. Модуль Документооборот",От 1 года до 3 лет,https://hh.ru/vacancy/70332083,,,"['ITIL', 'Управление проектами', 'Информационные технологии', 'ITSM', '1С: Документооборот', 'ERP', '1С: Управление предприятием']",1C консультант
88391500,Консультант 1С ERP,От 3 до 6 лет,https://hh.ru/vacancy/88391500,,,"['Разработка технических заданий', 'Бизнес-анализ', 'Постановка задач разработчикам', 'Управление проектами', 'Разработка инструкций', 'Написание ЗНР на доработку функционала']",1C консультант
87128432,Консультант-аналитик 1С:ERP (Удаленная работа),От 3 до 6 лет,https://hh.ru/vacancy/87128432,200000.0,250000.0,"['ERP-системы на базе 1С', 'Описание бизнес-процессов', '1C: Предприятие', 'Платежи / Переводы', 'Работа с банками', 'Постановка задач разработчикам', 'ТОИР', '1С: Документооборот', 'ДО КОРП', '1С: Зарплата и управление персоналом', '1С:УХ', '1С:БП']",1C консультант
88639262,Консультант-аналитик 1С КА,От 3 до 6 лет,https://hh.ru/vacancy/88639262,,,[],1C консультант
88448902,Аналитик-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/88448902,,,"['Постановка задач разработчикам', 'ERP-системы на базе 1С', 'Моделирование бизнес процессов', 'Аналитическое мышление', 'Работа с большим объемом информации']",1C консультант
77706174,Старший консультант 1С (ERP/КА),От 3 до 6 лет,https://hh.ru/vacancy/77706174,,,"['1C ERP', 'Описание бизнес-процессов', 'Автоматизация процессов', '1С: Предприятие 8']",1C консультант
88395569,Консультант-эксперт 1С: УАТ,От 1 года до 3 лет,https://hh.ru/vacancy/88395569,,,"['1С: Предприятие 8', 'Разработка технических заданий', 'Постановка задач разработчикам', 'Оптимизация бизнес-процессов']",1C консультант
87969643,"Консультант 1С: ERP, УХ (Бюджетирование)",От 3 до 6 лет,https://hh.ru/vacancy/87969643,,,"['1С: Документооборот', 'Техническая документация', '1С: Управление холдингом', '1С: Управление предприятием', 'Опытный пользователь ПК', 'ERP-системы на базе 1С', 'Умение работать с большим количеством информации', 'Работа в условиях многозадачности', 'Базовые знания 1С', 'Способность работать с большим объемом информации']",1C консультант
88149393,Ведущий консультант – аналитик 1С:ERP,От 3 до 6 лет,https://hh.ru/vacancy/88149393,,,"['1С: ERP', 'ERP', 'Написание ТЗ', 'Консультирование']",1C консультант
78273054,Аналитик/Консультант 1С,От 1 года до 3 лет,https://hh.ru/vacancy/78273054,,,[],1C консультант
83676146,Консультант-аналитик 1С по финансовому и регламентированному учёту,От 1 года до 3 лет,https://hh.ru/vacancy/83676146,,,[],1C консультант
87412933,Консультант-аналитик 1С ERP,От 3 до 6 лет,https://hh.ru/vacancy/87412933,,,"['Управление проектами', 'Системный анализ', 'Аналитическое мышление', '1C ERP', 'ERP-системы на базе 1С', 'Бухгалтерская отчетность', 'Постановка задач разработчикам', 'Бухгалтерский учет']",1C консультант
87893365,Старший консультант-аналитик 1С (оперативный учет),От 3 до 6 лет,https://hh.ru/vacancy/87893365,,250000.0,"['ERP-системы на базе 1С', '1С: Управление Закупками', 'Складской Учет', 'Внедрение', 'Сопровождение', '1С: Управление предприятием', '1С Управление холдингом', 'ERP', 'TMS Systems', '1С: Логистика']",1C консультант
85980937,Ведущий консультант 1С БНУ,От 3 до 6 лет,https://hh.ru/vacancy/85980937,,,"['Управление проектами', 'Разработка технических заданий', '1С: Управление Производственным Предприятием', 'MS Visio', 'Бухгалтерский учет', 'анализ бизнес-процессов']",1C консультант
87924363,Консультант 1C,От 1 года до 3 лет,https://hh.ru/vacancy/87924363,,,[],1C консультант
88274533,Ведущий Консультант / Аналитик 1С:ERP / УХ (Удаленно),От 3 до 6 лет,https://hh.ru/vacancy/88274533,220000.0,250000.0,"['1С: ERP', 'ERP WE', 'УХ', 'Закупки', '1С:БП', 'РСБУ', 'Системная интеграция', 'ERP-системы на базе 1С']",1C консультант
86706122,Консультант 1С с функциями разработчика,От 1 года до 3 лет,https://hh.ru/vacancy/86706122,,,[],1C консультант
87933240,Ведущий консультант 1С ERP,От 3 до 6 лет,https://hh.ru/vacancy/87933240,,250000.0,"['ERP', 'BPMN', 'Бизнес-анализ', 'ERP Systems', 'ERP-системы на базе 1С', 'IDEF', 'IDEF0', 'MS Visio', 'Анализ бизнес-процессов', 'Описание бизнес-процессов', 'Моделирование бизнес процессов', 'Разработка технических заданий', 'Обучение персонала', 'Консультирование', '1С:ТОиР', '1С: Документооборот']",1C консультант
88418797,Ведущий консультант 1C:MES/Функциональный архитектор,От 3 до 6 лет,https://hh.ru/vacancy/88418797,,,"['1С:ERP', 'MES', 'Автоматизация процессов']",1C консультант
86224783,"Консультант-Аналитик 1С: ERP (регламентированный учёт, МСФО)",От 1 года до 3 лет,https://hh.ru/vacancy/86224783,,,"['Постановка задач разработчикам', 'ERP-системы на базе 1С', 'Разработка технических заданий', 'ERP', '1С: Управление холдингом', 'МСФО']",1C консультант
87590937,Консультант ERP 1С,От 3 до 6 лет,https://hh.ru/vacancy/87590937,,,"['1С: Управление Торговлей', 'ERP-системы на базе 1С', '1С: Комплексная автоматизация', '1С: ERP']",1C консультант
69862585,Ведущий консультант по внедрению 1C:ERP,От 3 до 6 лет,https://hh.ru/vacancy/69862585,,,"['Atlassian Jira', 'Бизнес-анализ', 'SQL', 'Управление проектами', 'Постановка задач разработчикам', '1С;ERP']",1C консультант
86651209,Аналитик-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/86651209,,,"['1С: Предприятие 8', '1С:EDT']",1C консультант
83021581,Аналитик 1С ERP/Консультант 1С (финансовый контур),От 3 до 6 лет,https://hh.ru/vacancy/83021581,,,['ERP-системы на базе 1С'],1C консультант
88519873,Консультант/Аналитик 1С,Более 6 лет,https://hh.ru/vacancy/88519873,,,"['ERP-системы на базе 1С', 'MS Visio', '1С: Комплексная автоматизация', '1С: ERP', 'Visio', '1С: Предприятие 8', '1С: Управление Торговлей', 'Составление ТЗ', 'Опытный пользователь ПК', 'Описание бизнес-процессов']",1C консультант
83956702,Ведущий Консультант 1С - финансы,От 3 до 6 лет,https://hh.ru/vacancy/83956702,,,"['ERP-системы на базе 1С', 'Бухгалтерский учет', 'Управленческий учет', 'Разработка технических заданий', 'БИТ.ФИНАНС', '1С:УХ', '1С:ERP', 'МСФО', 'Бюджетирование', 'Регламентированный учет', '1С: Комплексная автоматизация', 'Постановка задач разработчикам', 'Бизнес-анализ', 'Управленческая отчетность']",1C консультант
86878135,Аналитик-консультант 1С,От 3 до 6 лет,https://hh.ru/vacancy/86878135,200000.0,,[],1C консультант
87996462,Ведущий специалист (консультант 1С),От 3 до 6 лет,https://hh.ru/vacancy/87996462,,,[],1C консультант
88540076,"Консультант 1C ERP: внедрение, поддержка и развитие системы. Модуль Управление продажами",От 1 года до 3 лет,https://hh.ru/vacancy/88540076,,,"['ITIL', 'Управление проектами', 'Информационные технологии', 'ERP', 'ERP-системы на базе 1С']",1C консультант
87995892,"Консультант 1С / Аналитик (РСБУ, НУ)",От 3 до 6 лет,https://hh.ru/vacancy/87995892,,,[],1C консультант
78928037,"Ведущий консультант 1С ERP,УХ : ""Регламентированный учет""",От 3 до 6 лет,https://hh.ru/vacancy/78928037,,,"['ERP-системы на базе 1С', 'ERP', 'МСФО', 'Разработка инструкций', 'Бухгалтерский учет', 'РСБУ', 'Международные стандарты бухгалтерского учета', '1С: Управление холдингом']",1C консультант
88301090,Консультант 1С / Аналитик 1С / Методолог 1С (страховой учет),От 1 года до 3 лет,https://hh.ru/vacancy/88301090,,,"['Управление проектами', 'Планирование', '1C: Бухгалтерия', 'Управленческая отчетность', '1С: Документооборот', 'Бюджетирование закупок', 'Страховой учет', 'Разработка технических заданий', 'Автоматизация процессов', '1С']",1C консультант
75771258,"Ведущий консультант аналитик 1С ERP, УХ (оперативный контур)",От 3 до 6 лет,https://hh.ru/vacancy/75771258,,,"['Постановка задач разработчикам', 'Разработка технических заданий', 'Бизнес-консультирование', 'ERP-системы на базе 1С', 'Автоматизация бизнес-процессов', 'Ведение переговоров']",1C консультант
87845360,Консультант-аналитик 1С,От 1 года до 3 лет,https://hh.ru/vacancy/87845360,,230000.0,"['1С: Бухгалтерия', '1С: Зарплата и управление персоналом', 'НДС', 'Бухгалтерский учет', 'Налоговое законодательство', 'Консультирование']",1C консультант
87893210,Старший консультант-аналитик 1С (регламентированный учет),От 1 года до 3 лет,https://hh.ru/vacancy/87893210,,,"['ERP', '1С: Бухгалтерия', '1С:ERP', '1С:УХ', 'регламентированный учет', 'Бухгалтерский учет', 'Налоговый учет']",1C консультант
86081935,Консультант 1С / Аналитик 1С (МСФО),От 3 до 6 лет,https://hh.ru/vacancy/86081935,,,"['ERP-системы на базе 1С', '1С управление холдингом']",1C консультант
87893062,Старший консультант 1С / Аналитик 1С (МСФО),От 3 до 6 лет,https://hh.ru/vacancy/87893062,,,"['ERP-системы на базе 1С', '1С управление холдингом', 'МСФО', 'Консолидированная бухгалтерская отчетность', 'Налоговая отчетность', 'СКД', 'оперативный учет', 'Управленческий учет']",1C консультант
83676819,Ведущий консультант-аналитик 1С (регламентированный учет),От 3 до 6 лет,https://hh.ru/vacancy/83676819,,,"['ERP', '1С: Бухгалтерия', '1С:ERP', '1С:УХ', 'регламентированный учет', 'Бухгалтерский учет', 'Налоговый учет']",1C консультант
88870736,Старший бухгалтер по расчетам с поставщиками (электронному документообороту с поставщиками),От 1 года до 3 лет,https://hh.ru/vacancy/88870736,150000.0,,"['1С: Предприятие 8', 'Работа с большим объемом информации', 'Бухгалтерская отчетность', '1С: Бухгалтерия', 'Финансовая отчетность']",Бухгалтер
88841186,Главный бухгалтер,Более 6 лет,https://hh.ru/vacancy/88841186,200000.0,,[],Бухгалтер
88672079,Заместитель главного бухгалтера,Более 6 лет,https://hh.ru/vacancy/88672079,350000.0,,[],Бухгалтер
88670009,Главный бухгалтер,Более 6 лет,https://hh.ru/vacancy/88670009,300000.0,,[],Бухгалтер
88887042,Главный бухгалтер,Нет опыта,https://hh.ru/vacancy/88887042,,,"['Бухгалтерская отчетность', 'Бухгалтерский учет', 'Первичная бухгалтерская документация', 'Основные средства', 'прохождение налоговых проверок']",Бухгалтер
88829575,Главный бухгалтер,От 3 до 6 лет,https://hh.ru/vacancy/88829575,150000.0,,"['Бухгалтерская отчетность', 'Отчетность в ФСС', 'Отчетность в ПФР', 'Управленческий учет', '1С: Управление Производственным Предприятием', 'Годовой баланс', 'Российские стандарты бухгалтерского учета', 'Налоговая отчетность', 'Основные средства', 'Расчет НДС', 'Авансовые отчеты', 'Отчет о прибылях и убытках', 'Управленческая отчетность', 'ТМЦ', 'Статистическая отчетность']",Бухгалтер
87667714,Заместитель главного бухгалтера группы компаний,Более 6 лет,https://hh.ru/vacancy/87667714,,,[],Бухгалтер
88814415,Главный бухгалтер,От 3 до 6 лет,https://hh.ru/vacancy/88814415,200000.0,250000.0,[],Бухгалтер
